District,City,Town,EnergyCertificate,Floor,Parking,ConstructionYear,TotalArea,Garage,TotalRooms,NumberOfBedrooms,LivingArea,NumberOfBathrooms,Price
0,1,1,1,2.0,1.0,1990.0,79.0,1.1860649819494584,1.0,2.309241877256318,79.0,1.0,11500.0
0,1,1,1,2.0,1.0,1974.0,41.0,1.1860649819494584,1.0,2.309241877256318,41.0,1.0,18000.0
0,1,1,3,4.0,0.0,2008.0,137.0,1.1860649819494584,2.0,2.309241877256318,137.0,1.8961387800783436,396000.0
0,4,24,0,0.0,1.0,2021.0,89.0,1.1860649819494584,2.0,2.309241877256318,89.0,2.0,422500.0
0,1,1,7,0.0,0.0,1975.0,776.0,1.1860649819494584,2.0,2.309241877256318,56.0,1.0,199500.0
0,6,8,1,5.0,1.0,2023.0,103.0,1.1860649819494584,2.0,2.309241877256318,103.0,3.0,680000.0
0,3,3,4,1.0,1.0,2023.0,114.0,1.1860649819494584,3.0,2.309241877256318,114.0,2.0,357500.0
0,6,8,6,4.0,1.0,1999.0,86.0,1.1860649819494584,1.0,2.309241877256318,60.0,1.0,279000.0
0,4,24,0,1.0,1.0,2021.0,87.0,1.1860649819494584,2.0,2.309241877256318,87.0,2.0,425000.0
0,1,1,1,0.0,3.0,1988.0,116.0,1.1860649819494584,2.0,2.309241877256318,116.0,2.0,13400.0
0,3,3,4,5.0,0.0,2023.0,87.0,1.1860649819494584,2.0,2.309241877256318,87.0,2.0,242500.0
0,9,12,2,3.0,1.0,2002.0,54.0,1.1860649819494584,1.0,2.309241877256318,54.0,1.0,205000.0
0,4,24,0,2.0,1.0,2021.0,83.0,1.1860649819494584,3.0,2.309241877256318,83.0,2.0,560000.0
0,1,1,1,1.0,3.0,1990.0,58.0,1.1860649819494584,2.68557624083522,2.309241877256318,58.0,1.0,7000.0
0,1,1,3,5.0,0.0,1981.0,95.0,1.1860649819494584,2.0,2.309241877256318,90.0,2.0,260000.0
0,4,4,4,2.0,2.0,1997.7521777596298,234.0,1.1860649819494584,3.0,2.309241877256318,146.0,4.0,614000.0
0,4,4,4,2.0,1.0,1997.7521777596298,130.0,1.1860649819494584,2.0,2.309241877256318,100.0,2.0,424000.0
0,4,4,4,2.0,1.0,1997.7521777596298,179.0,1.1860649819494584,3.0,2.309241877256318,148.0,4.0,588000.0
0,4,4,4,3.0,1.0,1997.7521777596298,179.0,1.1860649819494584,3.0,2.309241877256318,148.0,4.0,598000.0
0,4,4,4,9.0,2.0,1997.7521777596298,284.0,1.1860649819494584,4.0,2.309241877256318,175.0,4.0,1060000.0
0,4,4,0,1.0,1.0,1997.7521777596298,130.0,1.1860649819494584,2.0,2.309241877256318,100.0,2.0,413000.0
0,6,8,2,3.0,0.0,1986.0,74.0,1.1860649819494584,2.0,2.309241877256318,87.0,2.0,475000.0
0,1,25,3,1.0,2.0,2005.0,107.0,1.1860649819494584,3.0,2.309241877256318,107.0,2.0,348000.0
0,1,1,1,3.0,0.0,1989.0,40.0,1.1860649819494584,2.68557624083522,2.309241877256318,40.0,1.0,2600.0
0,4,4,0,1.0,1.0,1997.7521777596298,233.0,1.1860649819494584,4.0,2.309241877256318,160.0,3.0,694000.0
0,4,4,4,0.0,1.0,1997.7521777596298,130.0,1.1860649819494584,2.0,2.309241877256318,100.0,2.0,418000.0
0,4,4,4,2.0,1.0,1997.7521777596298,130.0,1.1860649819494584,2.0,2.309241877256318,100.0,2.0,424000.0
0,4,4,4,7.0,1.0,1997.7521777596298,88.0,1.1860649819494584,2.0,2.309241877256318,134.0,2.0,455000.0
0,4,4,0,1.0,1.0,1997.7521777596298,177.0,1.1860649819494584,3.0,2.309241877256318,146.0,4.0,577000.0
0,4,4,4,7.0,1.0,1997.7521777596298,100.0,1.1860649819494584,2.0,2.309241877256318,149.0,2.0,455000.0
0,4,4,0,9.0,2.0,1997.7521777596298,284.0,1.1860649819494584,4.0,2.309241877256318,175.0,4.0,1028000.0
0,9,12,2,2.0,1.0,1987.0,107.0,1.1860649819494584,3.0,2.309241877256318,94.0,2.0,325000.0
0,4,4,4,3.0,1.0,1997.7521777596298,130.0,1.1860649819494584,2.0,2.309241877256318,100.0,2.0,434000.0
0,4,4,4,2.0,1.0,1997.7521777596298,117.0,1.1860649819494584,2.0,2.309241877256318,84.0,2.0,434000.0
0,4,4,4,4.0,2.0,1997.7521777596298,210.0,1.1860649819494584,3.0,2.309241877256318,148.0,4.0,641000.0
0,4,4,4,4.0,1.0,1997.7521777596298,88.0,1.1860649819494584,2.0,2.309241877256318,116.0,2.0,445000.0
0,4,4,4,4.0,1.0,1997.7521777596298,100.0,1.1860649819494584,2.0,2.309241877256318,129.0,2.0,445000.0
0,4,4,4,7.0,2.0,1997.7521777596298,210.0,1.1860649819494584,3.0,2.309241877256318,148.0,4.0,651000.0
0,3,3,2,8.0,0.0,1993.0,80.0,1.1860649819494584,2.0,2.309241877256318,75.0,1.0,245000.0
0,0,0,1,12.0,1.0,2023.0,272.0,1.1860649819494584,5.0,2.309241877256318,178.0,4.0,480000.0
0,1,1,3,11.0,0.0,1990.0,130.0,1.1860649819494584,2.0,2.309241877256318,118.0,2.0,235000.0
0,1,1,2,1.0,1.0,1998.0,800.0,1.1860649819494584,2.0,2.309241877256318,75.0,2.0,216000.0
0,3,3,0,5.0,2.0,2023.0,650.0,1.1860649819494584,3.0,2.309241877256318,224.0,4.0,648500.0
0,4,4,0,1.0,1.0,1997.7521777596298,128.0,1.1860649819494584,2.0,2.309241877256318,100.0,2.0,362500.0
0,3,3,0,3.0,2.0,2023.0,650.0,1.1860649819494584,3.0,2.309241877256318,101.0,2.0,389000.0
0,4,4,0,7.0,1.0,1997.7521777596298,202.0,1.1860649819494584,4.0,2.309241877256318,161.0,3.0,795000.0
0,4,4,0,7.0,1.0,1997.7521777596298,150.0,1.1860649819494584,3.0,2.309241877256318,122.0,3.0,587500.0
0,1,1,1,1.0,0.0,1987.0,63.0,1.1860649819494584,1.0,2.309241877256318,63.0,1.0,7000.0
0,5,5,3,1.0,0.0,1978.0,225.0,1.1860649819494584,2.0,2.309241877256318,74.0,1.0,213750.0
0,3,3,0,0.0,2.0,2023.0,650.0,1.1860649819494584,3.0,2.309241877256318,123.0,3.0,414500.0
0,1,1,2,1.0,0.0,1995.0,90.0,1.1860649819494584,3.0,2.309241877256318,100.0,2.0,315000.0
0,4,4,0,7.0,1.0,1997.7521777596298,127.0,1.1860649819494584,2.0,2.309241877256318,100.0,2.0,415000.0
0,4,4,0,5.0,1.0,1997.7521777596298,123.0,1.1860649819494584,2.0,2.309241877256318,110.0,2.0,385000.0
0,8,22,2,2.0,0.0,1981.0,94.0,1.1860649819494584,2.0,2.309241877256318,94.0,1.0,162500.0
0,1,1,2,1.0,0.0,1982.0,73.0,1.1860649819494584,2.0,2.309241877256318,73.0,1.0,340000.0
0,3,3,0,0.0,2.0,2023.0,650.0,1.1860649819494584,3.0,2.309241877256318,101.0,2.0,379000.0
0,1,1,3,2.0,0.0,2003.0,90.0,1.1860649819494584,2.0,2.309241877256318,90.0,2.0,220000.0
0,4,4,0,2.0,1.0,1997.7521777596298,152.0,1.1860649819494584,3.0,2.309241877256318,130.0,3.0,550000.0
0,4,4,0,3.0,1.0,1997.7521777596298,132.0,1.1860649819494584,2.0,2.309241877256318,107.0,2.0,441000.0
0,4,4,0,3.0,1.0,1997.7521777596298,120.0,1.1860649819494584,2.0,2.309241877256318,110.0,2.0,436000.0
0,4,4,0,4.0,1.0,1997.7521777596298,152.0,1.1860649819494584,3.0,2.309241877256318,130.0,3.0,605000.0
0,3,3,0,1.0,2.0,2023.0,650.0,1.1860649819494584,3.0,2.309241877256318,100.0,2.0,384000.0
0,1,1,1,5.0,3.0,1990.0,28.0,1.1860649819494584,2.68557624083522,2.309241877256318,28.0,1.0,18500.0
0,3,3,0,2.0,2.0,2023.0,650.0,1.1860649819494584,3.0,2.309241877256318,101.0,2.0,384000.0
0,1,1,1,2.0,0.0,1990.0,28.0,1.1860649819494584,2.68557624083522,2.309241877256318,28.0,1.0,8000.0
0,9,12,2,5.0,1.0,2007.0,79.0,1.1860649819494584,2.0,2.309241877256318,79.0,1.0,217000.0
0,4,4,2,1.0,1.0,1996.0,157.0,1.1860649819494584,4.0,2.309241877256318,157.0,1.8961387800783436,460000.0
0,1,1,3,11.0,0.0,1990.0,130.0,1.1860649819494584,2.0,2.309241877256318,118.0,2.0,235000.0
0,3,3,0,1.0,2.0,2023.0,650.0,1.1860649819494584,3.0,2.309241877256318,123.0,3.0,409500.0
0,3,3,3,1.0,1.0,2008.0,58.0,1.1860649819494584,1.0,2.309241877256318,58.0,1.0,240000.0
0,1,1,1,2.0,3.0,1990.0,27.0,1.1860649819494584,2.68557624083522,2.309241877256318,27.0,1.0,10000.0
0,1,1,1,2.0,3.0,1990.0,27.0,1.1860649819494584,2.68557624083522,2.309241877256318,27.0,1.0,5000.0
0,1,1,1,0.0,0.0,1990.0,28.0,1.1860649819494584,2.68557624083522,2.309241877256318,28.0,1.0,6000.0
0,1,1,1,5.0,3.0,1990.0,84.0,1.1860649819494584,2.0,2.309241877256318,84.0,2.0,17000.0
0,3,3,0,1.0,2.0,2023.0,650.0,1.1860649819494584,3.0,2.309241877256318,101.0,2.0,374000.0
0,1,1,1,3.0,0.0,1989.0,60.0,1.1860649819494584,1.0,2.309241877256318,60.0,1.0,3500.0
0,3,3,0,0.0,2.0,2023.0,650.0,1.1860649819494584,3.0,2.309241877256318,100.0,2.0,389000.0
0,1,1,3,0.0,1.0,2007.0,47.0,1.1860649819494584,1.0,2.309241877256318,47.0,1.0,220000.0
0,9,26,5,1.0,1.0,2011.0,48.0,1.1860649819494584,1.0,2.309241877256318,48.0,1.0,295000.0
0,1,1,1,2.0,3.0,1990.0,27.0,1.1860649819494584,2.68557624083522,2.309241877256318,27.0,1.0,5000.0
0,3,3,3,1.0,0.0,1993.0,77.0,1.1860649819494584,3.0,2.309241877256318,77.0,2.0,238000.0
0,1,1,1,0.0,0.0,1990.0,28.0,1.1860649819494584,2.68557624083522,2.309241877256318,28.0,1.0,5000.0
0,3,3,3,0.0,0.0,2004.0,98.0,1.1860649819494584,4.0,2.309241877256318,98.0,2.0,225000.0
0,3,3,3,0.0,1.0,1997.0,271.0,1.1860649819494584,2.68557624083522,2.309241877256318,42.0,1.0,189500.0
0,1,1,4,2.0,1.0,2019.0,57.0,1.1860649819494584,1.0,2.309241877256318,67.0,1.0,285000.0
0,5,5,4,1.0,1.0,2021.0,134.0,1.1860649819494584,3.0,2.309241877256318,172.0,2.0,610000.0
0,1,1,1,5.0,1.0,1990.0,45.0,1.1860649819494584,1.0,2.309241877256318,45.0,1.0,3500.0
0,13,21,3,5.0,0.0,2004.0,82.0,1.1860649819494584,2.0,2.309241877256318,79.0,2.0,249950.0
0,6,8,3,0.0,1.0,1988.0,67.0,1.1860649819494584,2.0,2.309241877256318,67.0,1.0,284000.0
0,6,8,6,2.0,1.0,1992.0,63.0,1.1860649819494584,1.0,2.309241877256318,63.0,1.0,279000.0
0,14,27,2,2.0,1.0,1989.0,405.0,1.1860649819494584,2.0,2.309241877256318,99.0,1.0,280000.0
0,4,24,3,5.0,0.0,1984.0,113.0,1.1860649819494584,3.0,2.309241877256318,113.0,2.0,450000.0
2,15,28,3,1.0,1.0,2000.0,79.0,1.1860649819494584,2.0,2.309241877256318,79.0,1.0,200000.0
0,8,22,6,2.0,0.0,2003.0,138.0,1.1860649819494584,3.0,2.309241877256318,138.0,2.0,265000.0
0,1,1,8,1.0,1.0,2007.0,57.0,1.1860649819494584,1.0,2.309241877256318,57.0,1.8961387800783436,158000.0
0,4,4,3,1.0,1.0,2002.0,124.0,1.1860649819494584,2.0,2.309241877256318,96.0,2.0,270000.0
0,6,8,7,1.0,1.0,2005.0,114.0,1.1860649819494584,2.0,2.309241877256318,148.0,2.0,490000.0
0,1,1,1,1.0,0.0,1990.0,28.0,1.1860649819494584,2.68557624083522,2.309241877256318,28.0,1.8961387800783436,12500.0
0,8,10,0,1.0,1.0,2021.0,122.0,1.1860649819494584,2.0,2.309241877256318,122.0,2.0,690000.0
0,12,23,3,1.0,0.0,1990.0,111.0,1.1860649819494584,4.0,2.309241877256318,111.0,2.0,197500.0
0,8,22,3,3.0,1.0,2006.0,155.0,1.1860649819494584,3.0,2.309241877256318,119.0,2.0,270000.0
0,6,8,2,5.0,3.0,2008.0,85.0,1.1860649819494584,2.0,2.309241877256318,162.0,2.0,465000.0
0,1,1,3,4.0,1.0,2002.0,72.0,1.1860649819494584,2.0,2.309241877256318,72.0,1.0,250000.0
0,3,3,2,9.0,1.0,1988.0,205.0,1.1860649819494584,3.0,2.309241877256318,205.0,3.0,450000.0
0,12,17,3,2.0,0.0,2002.0,118.0,1.1860649819494584,2.0,2.309241877256318,108.0,2.0,235000.0
0,4,24,6,0.0,0.0,2002.0,125.0,1.1860649819494584,3.0,2.309241877256318,125.0,2.0,308000.0
0,1,1,3,0.0,1.0,1989.0,55.0,1.1860649819494584,1.0,2.309241877256318,51.0,1.0,199000.0
0,6,8,2,12.0,0.0,1987.0,63.0,1.1860649819494584,1.0,2.309241877256318,63.0,2.0,190000.0
0,3,3,4,9.0,1.0,1997.7521777596298,326.0,1.1860649819494584,3.0,2.309241877256318,113.0,2.0,367500.0
0,3,14,4,1.0,2.0,2019.0,104.0,1.1860649819494584,2.0,2.309241877256318,104.0,2.0,415000.0
0,12,29,2,2.0,1.0,1999.0,271.0,1.1860649819494584,4.0,2.309241877256318,187.0,3.0,975000.0
0,9,30,7,1.0,2.0,2008.0,140.0,1.1860649819494584,3.0,2.309241877256318,110.0,2.0,229000.0
0,12,23,3,0.0,1.0,2008.0,121.0,1.1860649819494584,2.0,2.309241877256318,90.0,2.0,254000.0
0,3,3,4,9.0,1.0,1997.7521777596298,326.0,1.1860649819494584,2.0,2.309241877256318,99.0,2.0,297500.0
0,5,5,3,1.0,0.0,2006.0,77.0,1.1860649819494584,2.0,2.309241877256318,77.0,1.0,217000.0
0,13,19,2,2.0,0.0,1994.0,78.0,1.1860649819494584,2.0,2.309241877256318,72.0,1.0,200000.0
0,6,8,5,1.0,1.0,2020.0,107.0,1.1860649819494584,2.0,2.309241877256318,107.0,3.0,489000.0
0,4,4,2,1.0,1.0,2022.0,134.4575496235455,1.1860649819494584,4.0,2.309241877256318,100.76090363724802,1.8961387800783436,280000.0
0,1,1,3,2.0,0.0,1991.0,103.0,1.1860649819494584,1.0,2.309241877256318,103.0,1.0,275000.0
0,6,8,2,3.0,0.0,1978.0,748.0,1.1860649819494584,2.68557624083522,2.309241877256318,40.0,1.0,179000.0
0,8,10,0,1.0,1.0,2023.0,380.0,1.1860649819494584,2.0,2.309241877256318,126.0,2.0,330000.0
0,8,10,0,1.0,1.0,2023.0,380.0,1.1860649819494584,2.0,2.309241877256318,110.0,2.0,410000.0
0,6,8,3,5.0,1.0,1989.0,40.0,1.1860649819494584,2.68557624083522,2.309241877256318,30.0,1.0,220000.0
0,12,17,6,1.0,0.0,1989.0,101.0,1.1860649819494584,3.0,2.309241877256318,108.0,2.0,184000.0
0,9,30,2,5.0,2.0,2004.0,110.0,1.1860649819494584,2.0,2.309241877256318,98.0,2.0,249000.0
0,8,10,0,5.0,1.0,2023.0,380.0,1.1860649819494584,2.0,2.309241877256318,109.0,2.0,350000.0
0,8,10,0,5.0,1.0,2023.0,380.0,1.1860649819494584,2.0,2.309241877256318,108.0,2.0,350000.0
0,12,23,3,0.0,0.0,1985.0,249.0,1.1860649819494584,2.0,2.309241877256318,93.0,1.0,220000.0
0,12,17,7,5.0,1.0,2000.0,110.0,1.1860649819494584,2.0,2.309241877256318,97.0,2.0,315000.0
0,6,8,2,5.0,0.0,1988.0,44.0,1.1860649819494584,2.68557624083522,2.309241877256318,30.0,1.0,175000.0
0,5,5,2,0.0,1.0,1998.0,110.0,1.1860649819494584,3.0,2.309241877256318,110.0,2.0,347500.0
0,8,20,2,1.0,2.0,1997.7521777596298,92.0,1.1860649819494584,1.0,2.309241877256318,47.0,1.0,165000.0
0,3,3,4,2.0,2.0,1997.7521777596298,358.0,1.1860649819494584,3.0,2.309241877256318,105.0,2.0,380500.0
0,12,31,8,0.0,1.0,2002.0,58.0,1.1860649819494584,1.0,2.309241877256318,58.0,1.8961387800783436,198000.0
0,8,20,8,1.0,1.0,1988.0,50.0,1.1860649819494584,1.0,2.309241877256318,50.0,1.0,224000.0
0,3,3,4,4.0,1.0,1997.7521777596298,326.0,1.1860649819494584,3.0,2.309241877256318,113.0,2.0,357500.0
0,3,3,4,4.0,1.0,1997.7521777596298,326.0,1.1860649819494584,3.0,2.309241877256318,113.0,2.0,357500.0
0,9,12,2,5.0,0.0,1987.0,82.0,1.1860649819494584,2.0,2.309241877256318,86.0,1.0,198000.0
0,6,8,2,7.0,0.0,1983.0,59.0,1.1860649819494584,1.0,2.309241877256318,65.0,1.0,260000.0
0,3,3,6,3.0,0.0,1993.0,47.0,1.1860649819494584,1.0,2.309241877256318,47.0,1.0,146000.0
0,8,10,2,0.0,1.0,2007.0,148.0,1.1860649819494584,3.0,2.309241877256318,111.0,2.0,305000.0
0,3,3,4,2.0,1.0,1997.7521777596298,358.0,1.1860649819494584,2.0,2.309241877256318,82.0,2.0,295500.0
0,12,23,2,0.0,0.0,2001.0,93.0,1.1860649819494584,2.0,2.309241877256318,93.0,1.0,198000.0
0,3,3,4,3.0,1.0,1997.7521777596298,326.0,1.1860649819494584,2.0,2.309241877256318,99.0,2.0,282500.0
0,3,3,4,3.0,1.0,1997.7521777596298,326.0,1.1860649819494584,3.0,2.309241877256318,113.0,2.0,352500.0
0,7,32,7,0.0,0.0,2014.0,80.0,1.1860649819494584,2.0,2.309241877256318,80.0,2.0,220000.0
0,3,3,4,7.0,1.0,1997.7521777596298,326.0,1.1860649819494584,2.0,2.309241877256318,99.0,2.0,292500.0
0,3,3,4,2.0,1.0,1997.7521777596298,358.0,1.1860649819494584,2.0,2.309241877256318,82.0,2.0,295500.0
0,3,3,4,5.0,1.0,1997.7521777596298,358.0,1.1860649819494584,2.0,2.309241877256318,85.0,2.0,265500.0
0,5,5,2,5.0,0.0,1977.0,84.0,1.1860649819494584,2.0,2.309241877256318,84.0,1.0,235000.0
0,3,3,4,1.0,1.0,1997.7521777596298,358.0,1.1860649819494584,2.0,2.309241877256318,85.0,2.0,285500.0
0,3,3,4,4.0,1.0,1997.7521777596298,326.0,1.1860649819494584,2.0,2.309241877256318,99.0,2.0,287500.0
0,3,3,4,7.0,1.0,1997.7521777596298,326.0,1.1860649819494584,3.0,2.309241877256318,113.0,2.0,362500.0
0,3,3,4,3.0,2.0,1997.7521777596298,358.0,1.1860649819494584,3.0,2.309241877256318,106.0,2.0,380000.0
0,3,3,4,0.0,1.0,1997.7521777596298,358.0,1.1860649819494584,2.0,2.309241877256318,82.0,2.0,290500.0
0,3,3,4,0.0,2.0,1997.7521777596298,358.0,1.1860649819494584,3.0,2.309241877256318,105.0,2.0,375500.0
0,3,3,4,1.0,2.0,1997.7521777596298,358.0,1.1860649819494584,3.0,2.309241877256318,106.0,2.0,370500.0
0,3,3,4,0.0,1.0,1997.7521777596298,358.0,1.1860649819494584,2.0,2.309241877256318,82.0,2.0,290500.0
0,5,5,2,5.0,2.0,2002.0,112.0,1.1860649819494584,3.0,2.309241877256318,91.0,2.0,299000.0
0,3,3,4,7.0,1.0,1997.7521777596298,326.0,1.1860649819494584,2.0,2.309241877256318,99.0,2.0,292500.0
0,3,3,4,7.0,1.0,1997.7521777596298,326.0,1.1860649819494584,3.0,2.309241877256318,113.0,2.0,362500.0
0,3,3,4,9.0,1.0,1997.7521777596298,326.0,1.1860649819494584,2.0,2.309241877256318,99.0,2.0,297500.0
0,3,3,4,9.0,1.0,1997.7521777596298,326.0,1.1860649819494584,3.0,2.309241877256318,113.0,2.0,367500.0
0,3,3,4,1.0,1.0,1997.7521777596298,326.0,1.1860649819494584,2.0,2.309241877256318,99.0,2.0,267500.0
0,7,33,3,2.0,0.0,2010.0,78.0,1.1860649819494584,2.0,2.309241877256318,43.0,2.0,278500.0
0,13,19,3,1.0,0.0,1993.0,81.0,1.1860649819494584,1.0,2.309241877256318,81.0,1.0,180000.0
0,6,8,7,0.0,2.0,2001.0,110.0,1.1860649819494584,1.0,2.309241877256318,66.0,1.0,330000.0
0,3,3,4,5.0,1.0,1997.7521777596298,326.0,1.1860649819494584,2.0,2.309241877256318,88.0,2.0,262500.0
0,6,8,1,2.0,0.0,2000.0,55.0,1.1860649819494584,2.68557624083522,2.309241877256318,55.0,1.0,8000.0
0,12,29,6,1.0,1.0,1997.0,100.0,1.1860649819494584,2.0,2.309241877256318,83.0,1.0,272000.0
0,1,1,3,5.0,0.0,2000.0,98.0,1.1860649819494584,1.0,2.309241877256318,111.0,2.0,260000.0
0,3,3,2,1.0,0.0,1990.0,222.0,1.1860649819494584,3.0,2.309241877256318,100.0,2.0,190000.0
0,3,3,4,5.0,1.0,1997.7521777596298,326.0,1.1860649819494584,3.0,2.309241877256318,106.0,2.0,332500.0
0,14,34,2,1.0,0.0,2009.0,56.0,1.1860649819494584,1.0,2.309241877256318,56.0,1.0,110000.0
0,3,3,4,0.0,1.0,1997.7521777596298,326.0,1.1860649819494584,2.0,2.309241877256318,99.0,2.0,272500.0
0,3,3,4,1.0,1.0,1997.7521777596298,326.0,1.1860649819494584,3.0,2.309241877256318,113.0,2.0,337500.0
0,3,3,4,1.0,1.0,1997.7521777596298,358.0,1.1860649819494584,3.0,2.309241877256318,101.0,2.0,370500.0
0,7,33,7,0.0,0.0,2006.0,59.0,1.1860649819494584,2.0,2.309241877256318,56.0,1.0,245000.0
0,1,1,6,8.0,0.0,1988.0,108.0,1.1860649819494584,2.0,2.309241877256318,100.0,2.0,323000.0
0,4,4,3,10.0,1.0,2002.0,134.0,1.1860649819494584,3.0,2.309241877256318,134.0,2.0,345000.0
0,3,3,4,5.0,1.0,1997.7521777596298,326.0,1.1860649819494584,2.0,2.309241877256318,88.0,2.0,262500.0
0,3,3,4,2.0,1.0,1997.7521777596298,326.0,1.1860649819494584,2.0,2.309241877256318,99.0,2.0,277500.0
0,3,3,4,1.0,1.0,1997.7521777596298,326.0,1.1860649819494584,3.0,2.309241877256318,113.0,2.0,337500.0
0,3,3,4,3.0,1.0,1997.7521777596298,326.0,1.1860649819494584,3.0,2.309241877256318,113.0,2.0,352500.0
0,3,3,4,2.0,1.0,1997.7521777596298,326.0,1.1860649819494584,3.0,2.309241877256318,113.0,2.0,347500.0
0,13,19,2,1.0,0.0,1995.0,100.0,1.1860649819494584,2.0,2.309241877256318,75.0,1.0,240000.0
0,3,3,4,2.0,1.0,1997.7521777596298,326.0,1.1860649819494584,3.0,2.309241877256318,113.0,2.0,347500.0
0,3,3,4,3.0,1.0,1997.7521777596298,326.0,1.1860649819494584,2.0,2.309241877256318,99.0,2.0,282500.0
0,3,3,4,4.0,1.0,1997.7521777596298,326.0,1.1860649819494584,2.0,2.309241877256318,99.0,2.0,287500.0
0,3,3,4,2.0,1.0,1997.7521777596298,326.0,1.1860649819494584,2.0,2.309241877256318,99.0,2.0,277500.0
0,3,3,4,0.0,1.0,1997.7521777596298,326.0,1.1860649819494584,3.0,2.309241877256318,113.0,2.0,342500.0
0,3,3,4,5.0,1.0,1997.7521777596298,326.0,1.1860649819494584,3.0,2.309241877256318,106.0,2.0,332500.0
0,3,3,4,1.0,1.0,1997.7521777596298,326.0,1.1860649819494584,2.0,2.309241877256318,99.0,2.0,267500.0
0,5,5,2,3.0,0.0,1994.0,93.0,1.1860649819494584,2.0,2.309241877256318,93.0,1.0,287000.0
0,12,29,2,5.0,1.0,1988.0,84.0,1.1860649819494584,1.0,2.309241877256318,65.0,1.0,170000.0
0,13,19,6,5.0,0.0,1979.0,88.0,1.1860649819494584,2.0,2.309241877256318,88.0,1.0,275000.0
0,12,31,2,5.0,0.0,1994.0,84.0,1.1860649819494584,2.0,2.309241877256318,84.0,1.0,220000.0
0,4,24,3,2.0,1.0,2007.0,166.0,1.1860649819494584,2.0,2.309241877256318,166.0,1.0,305000.0
0,3,3,8,4.0,0.0,1974.0,81.0,1.1860649819494584,2.0,2.309241877256318,65.0,2.0,178500.0
0,12,17,2,1.0,0.0,1982.0,125.0,1.1860649819494584,4.0,2.309241877256318,125.0,2.0,229000.0
0,6,8,1,2.0,0.0,1988.0,87.0,1.1860649819494584,1.0,2.309241877256318,87.0,1.8961387800783436,14000.0
0,4,4,4,5.0,0.0,2011.0,178.0,1.1860649819494584,3.0,2.309241877256318,107.0,2.0,370000.0
0,3,3,4,1.0,1.0,1997.7521777596298,426.0,1.1860649819494584,4.0,2.309241877256318,213.0,5.0,540000.0
0,3,3,4,7.0,2.0,1997.7521777596298,426.0,1.1860649819494584,4.0,2.309241877256318,213.0,5.0,640000.0
0,3,3,4,9.0,2.0,1997.7521777596298,426.0,1.1860649819494584,4.0,2.309241877256318,213.0,5.0,670000.0
0,1,1,6,5.0,1.0,1988.0,980.0,1.1860649819494584,2.0,2.309241877256318,92.0,2.0,270000.0
0,3,3,4,0.0,2.0,1997.7521777596298,426.0,1.1860649819494584,4.0,2.309241877256318,213.0,5.0,560000.0
0,3,3,4,4.0,2.0,1997.7521777596298,426.0,1.1860649819494584,4.0,2.309241877256318,213.0,5.0,620000.0
0,7,9,2,0.0,1.0,2008.0,94.0,1.1860649819494584,2.0,2.309241877256318,82.0,2.0,290000.0
0,6,8,3,5.0,1.0,2003.0,139.0,1.1860649819494584,2.0,2.309241877256318,139.0,3.0,545000.0
0,3,3,4,2.0,2.0,1997.7521777596298,426.0,1.1860649819494584,4.0,2.309241877256318,213.0,5.0,580000.0
0,3,3,4,3.0,2.0,1997.7521777596298,426.0,1.1860649819494584,4.0,2.309241877256318,213.0,5.0,600000.0
0,1,1,3,5.0,1.0,2007.0,181.0,1.1860649819494584,2.0,2.309241877256318,109.0,2.0,330000.0
0,4,4,2,7.0,0.0,1979.0,117.0,1.1860649819494584,3.0,2.309241877256318,98.0,2.0,268000.0
0,1,25,2,0.0,0.0,1989.0,47.0,1.1860649819494584,1.0,2.309241877256318,47.0,1.0,220000.0
0,9,12,4,2.0,2.0,1997.7521777596298,1253.0,1.1860649819494584,2.0,2.309241877256318,87.0,2.0,470000.0
0,9,12,4,2.0,2.0,1997.7521777596298,1253.0,1.1860649819494584,2.0,2.309241877256318,83.0,2.0,470000.0
0,9,12,4,3.0,2.0,1997.7521777596298,1253.0,1.1860649819494584,3.0,2.309241877256318,103.0,3.0,520000.0
0,9,12,5,3.0,2.0,1997.7521777596298,1253.0,1.1860649819494584,3.0,2.309241877256318,103.0,3.0,560000.0
0,3,3,3,2.0,0.0,1974.0,75.0,1.1860649819494584,2.0,2.309241877256318,75.0,1.0,189000.0
0,12,17,2,2.0,0.0,1994.0,40.0,1.1860649819494584,1.0,2.309241877256318,38.0,1.8961387800783436,185000.0
0,3,3,2,5.0,0.0,1989.0,78.0,1.1860649819494584,2.0,2.309241877256318,78.0,1.0,258000.0
0,9,12,6,7.0,1.0,1975.0,43.0,1.1860649819494584,1.0,2.309241877256318,49.0,1.8961387800783436,185000.0
0,9,12,5,5.0,1.0,1997.7521777596298,1253.0,1.1860649819494584,2.0,2.309241877256318,69.0,2.0,370000.0
0,3,3,3,0.0,1.0,2009.0,99.0,1.1860649819494584,3.0,2.309241877256318,126.0,2.0,297000.0
0,7,9,4,0.0,0.0,2019.0,80.0,1.1860649819494584,2.0,2.309241877256318,72.0,2.0,249500.0
0,9,12,4,3.0,2.0,1997.7521777596298,1253.0,1.1860649819494584,2.0,2.309241877256318,98.0,2.0,560000.0
0,9,12,5,4.0,2.0,1997.7521777596298,1253.0,1.1860649819494584,4.0,2.309241877256318,148.0,4.0,850000.0
